yyyy_mm,country,crop,rainfall_mm,temp_c,price_usd
2022-07,USA,Wheat,41.1,15.91,152.52
2022-08,USA,Wheat,19.29,13.77,153.79
2022-09,USA,Wheat,12.85,9.64,153.4
2022-10,USA,Wheat,37.67,9.42,161.77
2022-11,USA,Wheat,7.91,13.89,168.06
2022-12,USA,Wheat,76.26,12.39,169.61
2023-01,USA,Wheat,32.47,16.77,166.55
2023-02,USA,Wheat,153.29,16.85,162.1
2023-03,USA,Wheat,62.05,18.19,166.87
2023-04,USA,Wheat,80.16,15.31,167.92
2023-05,USA,Wheat,36.73,12.74,169.84
2023-06,USA,Wheat,120.18,16.63,162.86
2023-07,USA,Wheat,93.59,15.19,166.57
2023-08,USA,Wheat,59.91,8.21,168.39
2023-09,USA,Wheat,4.01,10.55,163.95
2023-10,USA,Wheat,48.32,10.18,162.06
2023-11,USA,Wheat,10.77,3.48,163.12
2023-12,USA,Wheat,94.87,9.45,163.33
2024-01,USA,Wheat,84.28,16.36,162.16
2024-02,USA,Wheat,71.86,18.79,161.74
2024-03,USA,Wheat,2.5,15.48,
2024-04,USA,Wheat,48.5,20.53,161.35
2024-05,USA,Wheat,96.22,22.74,167.23
2024-06,USA,Wheat,105.39,20.09,156.97
2024-07,USA,Wheat,93.28,14.68,156.02
2024-08,USA,Wheat,3.24,10.94,156.72
2024-09,USA,Wheat,53.46,8.57,157.91
2024-10,USA,Wheat,72.47,11.56,156.42
2024-11,USA,Wheat,0.0,11.32,149.39
2024-12,USA,Wheat,50.76,14.6,150.71
2000-01,Brazil,Wheat,41.33,24.39,201.22
2000-02,Brazil,Wheat,172.2,29.8,197.06
2000-03,Brazil,Wheat,225.42,29.24,200.06
2000-04,Brazil,Wheat,157.92,31.55,203.82
2000-05,Brazil,Wheat,213.56,29.13,196.02
2000-06,Brazil,Wheat,114.99,27.76,190.81
2000-07,Brazil,Wheat,55.72,23.68,191.32
2000-08,Brazil,Wheat,117.56,22.05,190.06
2000-09,Brazil,Wheat,8.4,20.88,189.99
2000-10,Brazil,Wheat,79.01,21.59,186.58
2000-11,Brazil,Wheat,160.57,20.89,190.09
2000-12,Brazil,Wheat,15.01,23.88,193.21
2001-01,Brazil,Wheat,66.03,25.64,193.47
2001-02,Brazil,Wheat,97.9,29.13,197.98
2001-03,Brazil,Wheat,160.61,29.27,199.85
2001-04,Brazil,Wheat,150.71,32.39,196.41
2001-05,Brazil,Wheat,233.73,28.84,197.89
2001-06,Brazil,Wheat,197.22,26.73,194.05
2001-07,Brazil,Wheat,154.76,23.79,197.57
2001-08,Brazil,Wheat,117.78,24.83,197.37
2001-09,Brazil,Wheat,115.89,21.49,196.63
2001-10,Brazil,Wheat,,19.67,193.9
2001-11,Brazil,Wheat,139.09,21.92,198.79
2001-12,Brazil,Wheat,54.9,23.19,198.17
2002-01,Brazil,Wheat,171.77,26.97,196.46
2002-02,Brazil,Wheat,208.81,25.95,195.05
2002-03,Brazil,Wheat,174.32,29.06,197.18
2002-04,Brazil,Wheat,160.19,29.54,198.64
2002-05,Brazil,Wheat,183.79,27.36,200.29
2002-06,Brazil,Wheat,6.42,28.56,202.02
2002-07,Brazil,Wheat,145.11,24.73,210.58
2002-08,Brazil,Wheat,104.83,23.24,208.96
2002-09,Brazil,Wheat,93.69,23.03,206.91
2002-10,Brazil,Wheat,126.33,19.65,203.65
2002-11,Brazil,Wheat,92.49,20.25,206.12
2002-12,Brazil,Wheat,53.49,22.62,210.63
2003-01,Brazil,Wheat,122.93,25.99,210.18
2003-02,Brazil,Wheat,152.88,26.93,206.82
2003-03,Brazil,Wheat,169.52,28.7,203.52
2003-04,Brazil,Wheat,177.1,31.06,206.12
2003-05,Brazil,Wheat,215.74,29.71,209.1
2003-06,Brazil,Wheat,95.2,25.46,211.27
2003-07,Brazil,Wheat,138.79,23.77,208.61
2003-08,Brazil,Wheat,175.0,24.0,209.53
2003-09,Brazil,Wheat,9.49,21.07,210.0
2003-10,Brazil,Wheat,99.98,19.24,210.88
2003-11,Brazil,Wheat,66.96,20.5,214.36
2003-12,Brazil,Wheat,91.96,22.51,215.26
2004-01,Brazil,Wheat,84.76,25.74,217.97
2004-02,Brazil,Wheat,141.02,26.14,218.24
2004-03,Brazil,Wheat,255.84,28.49,219.4
2004-04,Brazil,Wheat,105.78,30.27,221.92
2004-05,Brazil,Wheat,105.29,29.23,216.1
2004-06,Brazil,Wheat,84.4,28.07,214.82
2004-07,Brazil,Wheat,216.37,23.77,212.94
2004-08,Brazil,Wheat,87.38,22.86,210.38
2004-09,Brazil,Wheat,94.94,21.76,209.28
2004-10,Brazil,Wheat,70.86,20.49,215.26
2004-11,Brazil,Wheat,49.0,20.81,211.8
2004-12,Brazil,Wheat,98.74,22.4,215.67
2005-01,Brazil,Wheat,252.91,24.17,208.94
2005-02,Brazil,Wheat,219.1,27.43,207.6
2005-03,Brazil,Wheat,121.13,30.59,208.25
2005-04,Brazil,Wheat,201.38,29.88,210.59
2005-05,Brazil,Wheat,122.2,28.44,213.44
2005-06,Brazil,Wheat,60.68,27.01,216.61
2005-07,Brazil,Wheat,180.98,25.2,215.22
2005-08,Brazil,Wheat,168.5,22.13,213.37
2005-09,Brazil,Wheat,148.53,21.16,216.8
2005-10,Brazil,Wheat,67.51,20.52,216.03
2005-11,Brazil,Wheat,87.89,21.56,210.93
2005-12,Brazil,Wheat,147.99,23.92,206.4
2006-01,Brazil,Wheat,149.57,26.0,202.72
2006-02,Brazil,Wheat,129.82,26.57,204.71
2006-03,Brazil,Wheat,82.82,28.43,205.28
2006-04,Brazil,Wheat,174.69,29.92,208.04
2006-05,Brazil,Wheat,217.73,28.88,206.33
2006-06,Brazil,Wheat,89.62,26.36,206.97
2006-07,Brazil,Wheat,161.94,24.56,209.47
2006-08,Brazil,Wheat,127.08,22.03,208.23
2006-09,Brazil,Wheat,133.73,20.0,210.06
2006-10,Brazil,Wheat,134.6,19.68,207.41
2006-11,Brazil,Wheat,61.5,21.85,205.96
2006-12,Brazil,Wheat,,22.7,204.43
2007-01,Brazil,Wheat,103.32,27.47,199.65
2007-02,Brazil,Wheat,193.96,27.67,201.6
2007-03,Brazil,Wheat,136.67,29.04,199.72
2007-04,Brazil,Wheat,134.3,30.0,199.77
2007-05,Brazil,Wheat,72.71,29.59,201.69
2007-06,Brazil,Wheat,237.13,27.94,203.48
2007-07,Brazil,Wheat,171.29,27.08,206.14
2007-08,Brazil,Wheat,148.99,21.65,205.74
2007-09,Brazil,Wheat,144.61,21.53,204.05
2007-10,Brazil,Wheat,119.84,20.21,203.73
2007-11,Brazil,Wheat,84.01,19.1,196.98
2007-12,Brazil,Wheat,102.31,23.27,191.19
2008-01,Brazil,Wheat,108.62,26.27,185.9
2008-02,Brazil,Wheat,,26.64,181.91
2008-03,Brazil,Wheat,191.57,29.32,183.51
2008-04,Brazil,Wheat,145.81,28.27,179.89
2008-05,Brazil,Wheat,187.05,28.07,178.38
2008-06,Brazil,Wheat,98.96,28.55,183.58
2008-07,Brazil,Wheat,205.23,24.53,182.15
2008-08,Brazil,Wheat,77.45,21.39,185.1
2008-09,Brazil,Wheat,121.28,20.9,181.37
2008-10,Brazil,Wheat,144.3,19.48,180.55
2008-11,Brazil,Wheat,115.46,20.2,176.75
2008-12,Brazil,Wheat,,23.24,175.39
2009-01,Brazil,Wheat,130.54,23.84,178.75
2009-02,Brazil,Wheat,146.68,26.59,171.84
2009-03,Brazil,Wheat,134.94,29.48,173.58
2009-04,Brazil,Wheat,146.53,30.97,174.53
2009-05,Brazil,Wheat,237.75,30.57,172.15
2009-06,Brazil,Wheat,144.07,26.83,166.37
2009-07,Brazil,Wheat,90.71,25.94,166.66
2009-08,Brazil,Wheat,84.69,21.72,164.54
2009-09,Brazil,Wheat,151.24,22.5,165.47
2009-10,Brazil,Wheat,124.78,18.87,165.56
2009-11,Brazil,Wheat,124.24,22.0,171.96
2009-12,Brazil,Wheat,97.62,21.84,171.01
2010-01,Brazil,Wheat,158.67,27.01,166.91
2010-02,Brazil,Wheat,117.32,28.09,167.63
2010-03,Brazil,Wheat,150.79,28.31,168.51
2010-04,Brazil,Wheat,217.49,29.48,173.95
2010-05,Brazil,Wheat,207.49,30.11,177.29
2010-06,Brazil,Wheat,100.4,28.55,178.71
2010-07,Brazil,Wheat,87.22,24.93,184.57
2010-08,Brazil,Wheat,115.94,22.54,179.81
2010-09,Brazil,Wheat,182.53,21.43,177.25
2010-10,Brazil,Wheat,0.0,20.13,173.55
2010-11,Brazil,Wheat,110.14,19.38,171.99
2010-12,Brazil,Wheat,41.7,21.69,166.48
2011-01,Brazil,Wheat,98.28,25.24,169.02
2011-02,Brazil,Wheat,131.28,28.72,168.13
2011-03,Brazil,Wheat,142.75,30.95,162.25
2011-04,Brazil,Wheat,142.31,30.78,158.19
2011-05,Brazil,Wheat,,29.62,159.44
2011-06,Brazil,Wheat,122.74,28.25,162.79
2011-07,Brazil,Wheat,56.88,24.33,170.78
2011-08,Brazil,Wheat,149.49,22.35,182.44
2011-09,Brazil,Wheat,133.87,19.85,184.09
2011-10,Brazil,Wheat,133.16,18.75,180.14
2011-11,Brazil,Wheat,19.19,21.0,171.61
2011-12,Brazil,Wheat,125.45,22.69,172.68
2012-01,Brazil,Wheat,163.8,25.69,169.43
2012-02,Brazil,Wheat,97.94,28.05,167.77
2012-03,Brazil,Wheat,164.23,29.57,165.32
2012-04,Brazil,Wheat,,30.56,164.75
2012-05,Brazil,Wheat,255.88,29.29,169.02
2012-06,Brazil,Wheat,245.72,27.91,169.65
2012-07,Brazil,Wheat,46.78,24.27,169.01
2012-08,Brazil,Wheat,235.2,22.87,164.87
2012-09,Brazil,Wheat,50.46,21.34,158.17
2012-10,Brazil,Wheat,140.03,19.33,156.23
2012-11,Brazil,Wheat,144.75,20.72,156.01
2012-12,Brazil,Wheat,60.72,21.88,163.08
2013-01,Brazil,Wheat,154.66,24.47,163.6
2013-02,Brazil,Wheat,144.12,26.38,167.53
2013-03,Brazil,Wheat,191.49,30.6,165.54
2013-04,Brazil,Wheat,180.53,31.07,160.8
2013-05,Brazil,Wheat,223.59,29.87,156.94
2013-06,Brazil,Wheat,153.27,29.47,154.04
2013-07,Brazil,Wheat,121.61,24.81,162.55
2013-08,Brazil,Wheat,165.3,25.53,159.26
2013-09,Brazil,Wheat,125.24,20.44,162.62
2013-10,Brazil,Wheat,127.59,20.26,159.01
2013-11,Brazil,Wheat,63.0,20.27,162.73
2013-12,Brazil,Wheat,58.24,22.87,164.27
2014-01,Brazil,Wheat,101.61,25.84,163.65
2014-02,Brazil,Wheat,118.46,27.39,163.48
2014-03,Brazil,Wheat,203.08,31.11,160.86
2014-04,Brazil,Wheat,217.8,30.24,162.65
2014-05,Brazil,Wheat,156.02,29.6,160.83
2014-06,Brazil,Wheat,221.05,26.59,155.93
2014-07,Brazil,Wheat,198.42,25.42,150.81
2014-08,Brazil,Wheat,122.67,22.37,151.5
2014-09,Brazil,Wheat,,20.06,157.82
2014-10,Brazil,Wheat,169.77,19.22,158.46
2014-11,Brazil,Wheat,93.17,23.34,157.99
2014-12,Brazil,Wheat,116.81,22.24,159.13
2015-01,Brazil,Wheat,113.02,23.54,164.35
2015-02,Brazil,Wheat,105.01,26.8,165.23
2015-03,Brazil,Wheat,90.34,29.28,163.59
2015-04,Brazil,Wheat,200.64,30.55,168.01
2015-05,Brazil,Wheat,124.6,29.88,169.73
2015-06,Brazil,Wheat,302.48,28.18,175.87
2015-07,Brazil,Wheat,75.7,24.36,176.6
2015-08,Brazil,Wheat,47.63,22.84,171.71
2015-09,Brazil,Wheat,121.73,19.79,166.23
2015-10,Brazil,Wheat,167.47,19.38,172.84
2015-11,Brazil,Wheat,99.45,19.75,179.73
2015-12,Brazil,Wheat,139.11,21.31,179.01
2016-01,Brazil,Wheat,37.82,26.06,177.48
2016-02,Brazil,Wheat,115.62,28.19,183.33
2016-03,Brazil,Wheat,110.09,30.31,178.9
2016-04,Brazil,Wheat,74.25,30.04,175.32
2016-05,Brazil,Wheat,169.62,30.11,177.89
2016-06,Brazil,Wheat,37.36,25.74,176.31
2016-07,Brazil,Wheat,63.89,25.86,176.29
2016-08,Brazil,Wheat,83.64,22.68,175.64
2016-09,Brazil,Wheat,54.66,21.3,176.99
2016-10,Brazil,Wheat,110.82,20.38,182.62
2016-11,Brazil,Wheat,111.5,19.68,182.98
2016-12,Brazil,Wheat,155.19,21.0,185.56
2017-01,Brazil,Wheat,167.62,24.29,177.36
2017-02,Brazil,Wheat,206.54,28.06,177.16
2017-03,Brazil,Wheat,163.68,30.02,173.79
2017-04,Brazil,Wheat,184.17,28.63,168.91
2017-05,Brazil,Wheat,189.35,28.35,165.4
2017-06,Brazil,Wheat,156.58,26.78,164.06
2017-07,Brazil,Wheat,110.14,24.64,167.73
2017-08,Brazil,Wheat,93.88,21.14,162.42
2017-09,Brazil,Wheat,55.35,19.25,162.55
2017-10,Brazil,Wheat,112.08,19.18,160.61
2017-11,Brazil,Wheat,91.52,20.76,159.3
2017-12,Brazil,Wheat,77.34,21.32,163.31
2018-01,Brazil,Wheat,96.89,24.88,165.46
2018-02,Brazil,Wheat,88.98,28.56,170.81
2018-03,Brazil,Wheat,212.72,28.03,170.19
2018-04,Brazil,Wheat,172.93,29.79,167.41
2018-05,Brazil,Wheat,120.63,30.35,166.51
2018-06,Brazil,Wheat,189.93,27.08,
2018-07,Brazil,Wheat,101.98,24.43,168.19
2018-08,Brazil,Wheat,40.17,23.66,163.85
2018-09,Brazil,Wheat,147.29,20.36,164.21
2018-10,Brazil,Wheat,64.15,21.1,165.13
2018-11,Brazil,Wheat,75.78,21.1,175.2
2018-12,Brazil,Wheat,112.56,22.16,182.7
2019-01,Brazil,Wheat,187.13,25.48,179.29
2019-02,Brazil,Wheat,150.5,27.82,178.14
2019-03,Brazil,Wheat,103.82,30.35,172.29
2019-04,Brazil,Wheat,196.19,29.45,169.93
2019-05,Brazil,Wheat,139.53,29.37,171.19
2019-06,Brazil,Wheat,243.9,27.44,176.01
2019-07,Brazil,Wheat,129.94,25.7,173.1
2019-08,Brazil,Wheat,0.0,21.47,170.48
2019-09,Brazil,Wheat,114.09,21.69,161.89
2019-10,Brazil,Wheat,188.23,20.47,161.24
2019-11,Brazil,Wheat,175.02,19.35,156.99
2019-12,Brazil,Wheat,202.05,23.71,154.87
2020-01,Brazil,Wheat,79.01,27.23,151.36
2020-02,Brazil,Wheat,195.11,28.5,150.99
2020-03,Brazil,Wheat,127.68,30.76,143.96
2020-04,Brazil,Wheat,180.21,30.09,138.09
2020-05,Brazil,Wheat,100.13,27.67,146.6
2020-06,Brazil,Wheat,117.28,25.66,141.46
2020-07,Brazil,Wheat,96.19,25.26,137.07
2020-08,Brazil,Wheat,155.43,21.91,144.42
2020-09,Brazil,Wheat,136.26,19.76,156.04
2020-10,Brazil,Wheat,104.84,19.94,151.35
2020-11,Brazil,Wheat,,21.29,149.88
2020-12,Brazil,Wheat,94.92,21.05,151.24
2021-01,Brazil,Wheat,92.69,24.55,158.16
2021-02,Brazil,Wheat,192.98,29.01,154.21
2021-03,Brazil,Wheat,222.68,28.25,153.23
2021-04,Brazil,Wheat,221.82,30.87,156.34
2021-05,Brazil,Wheat,126.01,28.85,158.08
2021-06,Brazil,Wheat,12.52,28.05,156.57
2021-07,Brazil,Wheat,41.65,26.1,156.04
2021-08,Brazil,Wheat,181.58,23.24,150.54
2021-09,Brazil,Wheat,76.16,21.58,149.59
2021-10,Brazil,Wheat,53.46,18.85,148.52
2021-11,Brazil,Wheat,178.36,21.78,149.45
2021-12,Brazil,Wheat,173.76,21.65,147.23
2022-01,Brazil,Wheat,131.22,25.26,149.11
2022-02,Brazil,Wheat,134.83,27.76,153.16
2022-03,Brazil,Wheat,157.17,29.82,153.79
2022-04,Brazil,Wheat,180.36,30.34,155.19
2022-05,Brazil,Wheat,243.78,28.49,155.41
2022-06,Brazil,Wheat,170.62,26.15,155.41
2022-07,Brazil,Wheat,166.3,25.87,152.52
2022-08,Brazil,Wheat,168.96,22.69,153.79
2022-09,Brazil,Wheat,37.74,21.82,153.4
2022-10,Brazil,Wheat,128.74,19.96,161.77
2022-11,Brazil,Wheat,81.5,19.26,168.06
2022-12,Brazil,Wheat,0.0,23.47,169.61
2023-01,Brazil,Wheat,23.59,24.63,166.55
2023-02,Brazil,Wheat,98.59,27.84,162.1
2023-03,Brazil,Wheat,190.34,28.68,166.87
2023-04,Brazil,Wheat,174.69,31.64,167.92
2023-05,Brazil,Wheat,172.99,28.45,169.84
2023-06,Brazil,Wheat,247.05,27.16,162.86
2023-07,Brazil,Wheat,66.55,25.11,166.57
2023-08,Brazil,Wheat,109.13,21.41,168.39
2023-09,Brazil,Wheat,111.45,21.0,163.95
2023-10,Brazil,Wheat,54.19,21.61,162.06
2023-11,Brazil,Wheat,97.64,20.18,163.12
2023-12,Brazil,Wheat,30.5,22.9,163.33
2024-01,Brazil,Wheat,200.5,22.25,162.16
2024-02,Brazil,Wheat,115.42,27.46,161.74
2024-03,Brazil,Wheat,265.34,29.02,160.74
2024-04,Brazil,Wheat,167.38,29.18,161.35
2024-05,Brazil,Wheat,215.18,30.41,167.23
2024-06,Brazil,Wheat,146.83,27.17,156.97
2024-07,Brazil,Wheat,128.46,24.82,156.02
2024-08,Brazil,Wheat,81.3,22.12,156.72
2024-09,Brazil,Wheat,102.18,18.75,157.91
2024-10,Brazil,Wheat,106.9,18.87,156.42
2024-11,Brazil,Wheat,57.01,21.63,149.39
2024-12,Brazil,Wheat,104.25,20.39,150.71
2000-01,China,Wheat,9.95,15.1,201.22
2000-02,China,Wheat,42.26,19.72,197.06
2000-03,China,Wheat,102.79,15.78,200.06
2000-04,China,Wheat,149.25,16.9,203.82
2000-05,China,Wheat,99.21,19.95,196.02
2000-06,China,Wheat,100.2,20.51,190.81
2000-07,China,Wheat,70.61,20.25,191.32
2000-08,China,Wheat,23.58,15.93,190.06
2000-09,China,Wheat,34.66,11.96,189.99
2000-10,China,Wheat,6.58,8.02,186.58
2000-11,China,Wheat,7.06,7.39,190.09
2000-12,China,Wheat,73.56,11.46,193.21
2001-01,China,Wheat,30.69,17.64,193.47
2001-02,China,Wheat,91.68,19.85,197.98
2001-03,China,Wheat,42.62,11.93,199.85
2001-04,China,Wheat,101.37,17.86,196.41
2001-05,China,Wheat,71.08,25.15,197.89
2001-06,China,Wheat,129.73,18.82,194.05
2001-07,China,Wheat,81.33,10.33,197.57
2001-08,China,Wheat,102.75,22.92,197.37
2001-09,China,Wheat,25.37,11.55,196.63
2001-10,China,Wheat,50.97,12.54,193.9
2001-11,China,Wheat,17.48,13.27,198.79
2001-12,China,Wheat,45.02,12.03,198.17
2002-01,China,Wheat,60.83,13.09,196.46
2002-02,China,Wheat,55.09,26.99,195.05
2002-03,China,Wheat,45.64,24.34,197.18
2002-04,China,Wheat,41.53,24.29,198.64
2002-05,China,Wheat,6.3,22.64,200.29
2002-06,China,Wheat,43.53,14.49,202.02
2002-07,China,Wheat,91.96,21.11,210.58
2002-08,China,Wheat,3.55,10.13,208.96
2002-09,China,Wheat,3.93,12.8,206.91
2002-10,China,Wheat,111.68,4.44,203.65
2002-11,China,Wheat,29.54,3.51,206.12
2002-12,China,Wheat,70.74,14.77,210.63
2003-01,China,Wheat,92.48,12.76,210.18
2003-02,China,Wheat,103.69,10.54,206.82
2003-03,China,Wheat,34.91,22.49,203.52
2003-04,China,Wheat,82.91,29.48,206.12
2003-05,China,Wheat,31.55,25.89,209.1
2003-06,China,Wheat,166.12,17.47,211.27
2003-07,China,Wheat,14.18,16.04,208.61
2003-08,China,Wheat,22.83,17.05,209.53
2003-09,China,Wheat,15.39,16.16,210.0
2003-10,China,Wheat,0.0,9.63,210.88
2003-11,China,Wheat,99.15,11.81,214.36
2003-12,China,Wheat,144.29,14.7,215.26
2004-01,China,Wheat,53.35,18.22,217.97
2004-02,China,Wheat,34.29,17.97,218.24
2004-03,China,Wheat,9.89,19.85,219.4
2004-04,China,Wheat,82.46,26.52,221.92
2004-05,China,Wheat,77.11,25.17,216.1
2004-06,China,Wheat,57.7,20.41,214.82
2004-07,China,Wheat,77.75,22.88,212.94
2004-08,China,Wheat,73.33,11.95,210.38
2004-09,China,Wheat,63.12,18.16,209.28
2004-10,China,Wheat,37.94,13.17,215.26
2004-11,China,Wheat,13.26,24.75,211.8
2004-12,China,Wheat,82.8,8.73,215.67
2005-01,China,Wheat,70.44,13.24,208.94
2005-02,China,Wheat,111.59,20.18,207.6
2005-03,China,Wheat,115.84,21.92,208.25
2005-04,China,Wheat,41.24,28.8,210.59
2005-05,China,Wheat,37.99,17.66,213.44
2005-06,China,Wheat,54.06,22.12,216.61
2005-07,China,Wheat,33.03,20.65,215.22
2005-08,China,Wheat,85.93,16.32,213.37
2005-09,China,Wheat,64.11,7.83,216.8
2005-10,China,Wheat,87.47,16.63,216.03
2005-11,China,Wheat,65.69,16.59,210.93
2005-12,China,Wheat,66.8,15.9,206.4
2006-01,China,Wheat,,16.82,202.72
2006-02,China,Wheat,96.94,19.4,204.71
2006-03,China,Wheat,90.57,20.02,205.28
2006-04,China,Wheat,142.82,23.56,208.04
2006-05,China,Wheat,92.22,20.45,206.33
2006-06,China,Wheat,69.85,15.11,206.97
2006-07,China,Wheat,40.68,11.81,209.47
2006-08,China,Wheat,84.11,10.49,208.23
2006-09,China,Wheat,95.11,12.56,210.06
2006-10,China,Wheat,47.23,10.89,207.41
2006-11,China,Wheat,97.59,12.53,205.96
2006-12,China,Wheat,0.0,15.5,204.43
2007-01,China,Wheat,68.06,13.49,199.65
2007-02,China,Wheat,79.1,24.36,201.6
2007-03,China,Wheat,62.74,19.26,199.72
2007-04,China,Wheat,174.44,19.27,199.77
2007-05,China,Wheat,85.87,22.26,201.69
2007-06,China,Wheat,66.23,11.15,203.48
2007-07,China,Wheat,70.91,12.84,206.14
2007-08,China,Wheat,0.0,17.42,205.74
2007-09,China,Wheat,25.22,4.72,204.05
2007-10,China,Wheat,83.41,15.47,203.73
2007-11,China,Wheat,29.8,17.71,196.98
2007-12,China,Wheat,30.49,12.02,191.19
2008-01,China,Wheat,115.83,17.17,
2008-02,China,Wheat,127.41,22.98,181.91
2008-03,China,Wheat,106.28,18.46,183.51
2008-04,China,Wheat,75.07,24.47,179.89
2008-05,China,Wheat,79.81,17.65,178.38
2008-06,China,Wheat,52.35,16.59,183.58
2008-07,China,Wheat,35.18,12.8,182.15
2008-08,China,Wheat,22.95,14.87,185.1
2008-09,China,Wheat,30.18,16.3,181.37
2008-10,China,Wheat,12.78,10.26,180.55
2008-11,China,Wheat,0.0,6.58,176.75
2008-12,China,Wheat,67.18,9.17,175.39
2009-01,China,Wheat,78.21,17.58,178.75
2009-02,China,Wheat,140.03,25.88,171.84
2009-03,China,Wheat,64.79,21.91,173.58
2009-04,China,Wheat,101.36,19.45,174.53
2009-05,China,Wheat,99.13,23.39,172.15
2009-06,China,Wheat,71.62,17.54,166.37
2009-07,China,Wheat,96.05,14.49,166.66
2009-08,China,Wheat,86.63,9.67,164.54
2009-09,China,Wheat,63.27,17.3,165.47
2009-10,China,Wheat,40.05,0.84,165.56
2009-11,China,Wheat,39.3,14.86,171.96
2009-12,China,Wheat,11.63,11.65,171.01
2010-01,China,Wheat,41.79,14.36,166.91
2010-02,China,Wheat,58.73,25.27,
2010-03,China,Wheat,48.85,17.47,168.51
2010-04,China,Wheat,106.4,18.28,173.95
2010-05,China,Wheat,130.07,19.81,177.29
2010-06,China,Wheat,48.72,20.16,178.71
2010-07,China,Wheat,79.92,14.23,184.57
2010-08,China,Wheat,23.31,7.2,179.81
2010-09,China,Wheat,41.14,8.21,177.25
2010-10,China,Wheat,24.84,16.13,173.55
2010-11,China,Wheat,72.88,11.97,171.99
2010-12,China,Wheat,35.74,15.3,166.48
2011-01,China,Wheat,105.41,14.95,169.02
2011-02,China,Wheat,71.9,15.86,168.13
2011-03,China,Wheat,65.45,27.04,162.25
2011-04,China,Wheat,47.13,20.25,158.19
2011-05,China,Wheat,97.05,18.56,159.44
2011-06,China,Wheat,111.83,22.88,162.79
2011-07,China,Wheat,79.57,13.11,170.78
2011-08,China,Wheat,137.86,11.12,182.44
2011-09,China,Wheat,101.86,11.71,184.09
2011-10,China,Wheat,38.24,11.0,180.14
2011-11,China,Wheat,40.68,12.71,171.61
2011-12,China,Wheat,75.94,21.87,172.68
2012-01,China,Wheat,40.67,17.34,169.43
2012-02,China,Wheat,121.32,8.99,167.77
2012-03,China,Wheat,100.84,21.64,165.32
2012-04,China,Wheat,99.98,21.15,164.75
2012-05,China,Wheat,112.23,20.5,169.02
2012-06,China,Wheat,140.8,19.48,169.65
2012-07,China,Wheat,75.98,15.89,169.01
2012-08,China,Wheat,55.54,13.29,164.87
2012-09,China,Wheat,104.62,14.12,158.17
2012-10,China,Wheat,82.86,8.83,156.23
2012-11,China,Wheat,40.58,7.88,156.01
2012-12,China,Wheat,59.68,25.6,163.08
2013-01,China,Wheat,76.84,13.14,163.6
2013-02,China,Wheat,93.16,18.9,167.53
2013-03,China,Wheat,40.71,14.35,165.54
2013-04,China,Wheat,37.01,21.47,160.8
2013-05,China,Wheat,57.13,16.6,156.94
2013-06,China,Wheat,46.73,16.73,
2013-07,China,Wheat,47.47,20.18,162.55
2013-08,China,Wheat,81.71,15.39,159.26
2013-09,China,Wheat,45.9,13.94,162.62
2013-10,China,Wheat,55.87,3.92,159.01
2013-11,China,Wheat,8.96,19.02,162.73
2013-12,China,Wheat,43.34,8.73,164.27
2014-01,China,Wheat,90.55,22.11,163.65
2014-02,China,Wheat,101.32,22.59,163.48
2014-03,China,Wheat,62.83,22.64,160.86
2014-04,China,Wheat,96.66,17.58,162.65
2014-05,China,Wheat,165.15,20.94,160.83
2014-06,China,Wheat,79.88,16.62,155.93
2014-07,China,Wheat,45.74,16.12,150.81
2014-08,China,Wheat,53.42,12.5,151.5
2014-09,China,Wheat,55.04,3.52,157.82
2014-10,China,Wheat,43.71,15.49,158.46
2014-11,China,Wheat,50.72,11.35,157.99
2014-12,China,Wheat,8.98,11.56,159.13
2015-01,China,Wheat,36.31,13.76,164.35
2015-02,China,Wheat,75.27,19.93,165.23
2015-03,China,Wheat,82.4,16.76,163.59
2015-04,China,Wheat,71.18,11.98,168.01
2015-05,China,Wheat,81.99,21.96,169.73
2015-06,China,Wheat,82.64,20.58,175.87
2015-07,China,Wheat,101.13,15.2,176.6
2015-08,China,Wheat,56.03,8.91,171.71
2015-09,China,Wheat,65.78,12.03,166.23
2015-10,China,Wheat,30.04,5.14,172.84
2015-11,China,Wheat,71.84,7.56,179.73
2015-12,China,Wheat,72.65,10.5,179.01
2016-01,China,Wheat,100.3,19.38,177.48
2016-02,China,Wheat,105.47,17.05,183.33
2016-03,China,Wheat,108.79,18.54,178.9
2016-04,China,Wheat,87.56,28.82,175.32
2016-05,China,Wheat,96.76,21.74,177.89
2016-06,China,Wheat,117.72,19.86,176.31
2016-07,China,Wheat,47.18,14.52,176.29
2016-08,China,Wheat,37.51,11.11,175.64
2016-09,China,Wheat,58.16,2.92,176.99
2016-10,China,Wheat,63.53,14.87,182.62
2016-11,China,Wheat,22.97,13.46,182.98
2016-12,China,Wheat,,12.78,185.56
2017-01,China,Wheat,66.71,15.45,177.36
2017-02,China,Wheat,,21.44,177.16
2017-03,China,Wheat,80.5,14.11,173.79
2017-04,China,Wheat,85.49,18.64,168.91
2017-05,China,Wheat,82.58,15.78,165.4
2017-06,China,Wheat,130.06,25.59,164.06
2017-07,China,Wheat,27.45,19.5,167.73
2017-08,China,Wheat,30.64,4.69,162.42
2017-09,China,Wheat,0.0,5.61,162.55
2017-10,China,Wheat,32.17,10.47,160.61
2017-11,China,Wheat,37.97,9.78,159.3
